date,id,poc,pm2.5,daily_aqi,site_name,aqs_parameter_desc,cbsa_code,cbsa_name,county
3/11/21,191390015,2,3.7,15,MUSCATINE HS - East Campus School Roof,PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
3/17/21,191390015,2,14.1,55,MUSCATINE HS - East Campus School Roof,PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
3/28/21,191390015,2,3.4,14,MUSCATINE HS - East Campus School Roof,PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
4/4/21,191390015,2,19,66,MUSCATINE HS - East Campus School Roof,PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
4/10/21,191390015,2,1.2,5,MUSCATINE HS - East Campus School Roof,PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
4/16/21,191390015,2,8.4,35,MUSCATINE HS - East Campus School Roof,PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
4/22/21,191390015,2,7.1,30,MUSCATINE HS - East Campus School Roof,PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
4/28/21,191390015,2,13.3,54,MUSCATINE HS - East Campus School Roof,PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
5/4/21,191390015,2,3.2,13,MUSCATINE HS - East Campus School Roof,PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
5/10/21,191390015,2,4.3,18,MUSCATINE HS - East Campus School Roof,PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
5/16/21,191390015,2,10.8,45,MUSCATINE HS - East Campus School Roof,PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
5/28/21,191390015,2,1.9,8,MUSCATINE HS - East Campus School Roof,PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
6/3/21,191390015,2,8.2,34,MUSCATINE HS - East Campus School Roof,PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
6/9/21,191390015,2,6.5,27,MUSCATINE HS - East Campus School Roof,PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
6/15/21,191390015,2,7.9,33,MUSCATINE HS - East Campus School Roof,PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
6/21/21,191390015,2,3,13,MUSCATINE HS - East Campus School Roof,PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
6/27/21,191390015,2,4.3,18,MUSCATINE HS - East Campus School Roof,PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
7/3/21,191390015,2,15,57,MUSCATINE HS - East Campus School Roof,PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
7/9/21,191390015,2,6.6,28,MUSCATINE HS - East Campus School Roof,PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
7/15/21,191390015,2,5,21,MUSCATINE HS - East Campus School Roof,PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
7/21/21,191390015,2,18,63,MUSCATINE HS - East Campus School Roof,PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
7/27/21,191390015,2,14.9,57,MUSCATINE HS - East Campus School Roof,PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
1/1/21,191390016,1,17.9,63,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
1/4/21,191390016,1,13.2,53,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
1/7/21,191390016,1,22.5,73,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
1/10/21,191390016,1,16.2,60,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
1/13/21,191390016,1,10.7,45,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
1/16/21,191390016,1,5.6,23,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
1/19/21,191390016,1,10.1,42,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
1/22/21,191390016,1,3.3,14,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
1/25/21,191390016,1,13.4,54,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
1/28/21,191390016,1,10.8,45,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
1/31/21,191390016,1,8.9,37,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
2/3/21,191390016,1,15.1,57,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
2/6/21,191390016,1,4.5,19,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
2/9/21,191390016,1,12.2,51,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
2/12/21,191390016,1,9.3,39,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
2/16/21,191390016,1,8,33,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
2/18/21,191390016,1,21.4,71,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
3/5/21,191390016,1,8.7,36,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
3/9/21,191390016,1,14.7,56,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
3/11/21,191390016,1,2.1,9,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
3/14/21,191390016,1,7.5,31,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
3/17/21,191390016,1,13.5,54,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
3/20/21,191390016,1,5.5,23,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
3/23/21,191390016,1,7.5,31,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
3/26/21,191390016,1,4.6,19,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
3/29/21,191390016,1,5.5,23,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
4/1/21,191390016,1,4.3,18,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
4/4/21,191390016,1,18.8,65,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
4/7/21,191390016,1,7.6,32,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
4/10/21,191390016,1,1.2,5,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
4/13/21,191390016,1,2,8,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
4/16/21,191390016,1,5.1,21,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
4/19/21,191390016,1,3.8,16,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
4/22/21,191390016,1,6.4,27,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
4/25/21,191390016,1,3.5,15,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
4/28/21,191390016,1,13.1,53,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
5/1/21,191390016,1,5.7,24,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
5/7/21,191390016,1,4.2,18,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
5/10/21,191390016,1,4.3,18,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
5/13/21,191390016,1,4.7,20,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
5/16/21,191390016,1,8.4,35,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
5/19/21,191390016,1,8.8,37,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
5/22/21,191390016,1,6.2,26,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
5/25/21,191390016,1,7.7,32,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
5/28/21,191390016,1,1.3,5,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
5/31/21,191390016,1,8.7,36,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
6/3/21,191390016,1,6.9,29,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
6/6/21,191390016,1,6.7,28,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
6/9/21,191390016,1,5.9,25,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
6/12/21,191390016,1,7.3,30,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
6/15/21,191390016,1,6.1,25,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
6/18/21,191390016,1,9.8,41,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
6/21/21,191390016,1,3,13,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
6/24/21,191390016,1,8.7,36,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
6/27/21,191390016,1,4.6,19,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
6/30/21,191390016,1,4,17,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
7/3/21,191390016,1,8.1,34,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
7/6/21,191390016,1,12,50,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
7/9/21,191390016,1,4.5,19,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
7/12/21,191390016,1,8.4,35,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
7/15/21,191390016,1,5.2,22,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
7/18/21,191390016,1,10.4,43,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
7/21/21,191390016,1,15.1,57,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
7/24/21,191390016,1,16.4,60,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
7/27/21,191390016,1,14.2,55,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
7/30/21,191390016,1,15.2,58,"MUSCATINE, GREENWOOD CEMETARY",PM2.5 - Local Conditions,34700,"Muscatine, IA",Muscatine
1/1/21,191390019,3,15.6,58,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/2/21,191390019,3,22.6,73,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/3/21,191390019,3,26.2,81,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/4/21,191390019,3,12.6,52,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/5/21,191390019,3,13.5,54,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/6/21,191390019,3,18,63,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/7/21,191390019,3,19.8,67,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/8/21,191390019,3,10.7,45,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/9/21,191390019,3,7.7,32,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/10/21,191390019,3,14.7,56,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/11/21,191390019,3,6.2,26,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/12/21,191390019,3,9.3,39,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/13/21,191390019,3,8.6,36,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/14/21,191390019,3,7.3,30,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/15/21,191390019,3,2.9,12,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/16/21,191390019,3,4.6,19,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/17/21,191390019,3,3,13,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/18/21,191390019,3,8.8,37,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/19/21,191390019,3,8.6,36,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/20/21,191390019,3,2.6,11,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/21/21,191390019,3,2.9,12,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/22/21,191390019,3,2.2,9,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/23/21,191390019,3,8.9,37,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/24/21,191390019,3,10.4,43,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/25/21,191390019,3,10.9,45,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/26/21,191390019,3,2.7,11,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/27/21,191390019,3,4.1,17,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/28/21,191390019,3,11.5,48,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/29/21,191390019,3,13,53,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/30/21,191390019,3,10.9,45,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
1/31/21,191390019,3,7.7,32,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/1/21,191390019,3,10.5,44,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/2/21,191390019,3,11.4,48,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/3/21,191390019,3,12.4,52,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/4/21,191390019,3,8.9,37,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/5/21,191390019,3,4.8,20,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/6/21,191390019,3,2.8,12,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/7/21,191390019,3,1.2,5,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/8/21,191390019,3,6.2,26,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/9/21,191390019,3,11.1,46,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/10/21,191390019,3,10.7,45,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/11/21,191390019,3,8.5,35,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/12/21,191390019,3,7.5,31,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/13/21,191390019,3,6.5,27,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/14/21,191390019,3,5.9,25,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/15/21,191390019,3,4,17,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/16/21,191390019,3,6.4,27,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/17/21,191390019,3,16.9,61,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/18/21,191390019,3,18.7,65,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/19/21,191390019,3,21.5,71,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/20/21,191390019,3,21.3,70,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/21/21,191390019,3,13.5,54,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/22/21,191390019,3,12.5,52,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/23/21,191390019,3,1.2,5,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/24/21,191390019,3,3.9,16,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/25/21,191390019,3,8.5,35,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/26/21,191390019,3,9.4,39,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/27/21,191390019,3,11,46,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
2/28/21,191390019,3,8.3,35,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
3/1/21,191390019,3,5.3,22,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
3/2/21,191390019,3,7,29,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
3/3/21,191390019,3,9.5,40,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
3/4/21,191390019,3,14.2,55,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
3/5/21,191390019,3,8.1,34,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
3/6/21,191390019,3,11.1,46,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
3/7/21,191390019,3,10.2,43,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
3/8/21,191390019,3,10.8,45,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
3/9/21,191390019,3,14.4,56,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
3/10/21,191390019,3,10.6,44,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
3/11/21,191390019,3,1.5,6,Muscatine HS - East Campus School Trailer,Acceptable PM2.5 AQI & Speciation Mass,34700,"Muscatine, IA",Muscatine
