IDSTUD,ITBIRTHM,ITBIRTHY,ITSEX,ASDAGE,ASSSCI01,ASSEAR01,ASSLIF01,ASSPHY01,ASSKNO01,ASSAPP01,ASSREA01
1600202,7,2005,2,9.83,503.7634,579.3466,565.1074,561.8215,542.8303,529.6574,518.1736
1600203,7,2005,1,9.83,529.7735,568.8721,602.1169,624.3008,539.1606,514.6849,581.1864
1600204,12,2004,2,10.42,545.2386,565.8938,577.9214,536.7339,484.6582,523.8152,489.4358
1600205,4,2005,2,10.08,500.5901,570.156,590.3442,556.7666,592.2904,563.037,560.6735
1600206,10,2004,1,10.58,574.6841,590.753,566.636,545.919,599.0526,626.4144,575.8949
1600207,9,2004,1,10.67,508.7019,398.6871,482.3382,463.9365,475.9081,493.9482,495.3468
1600208,5,2005,2,10,562.997,538.3749,572.631,562.5317,626.3073,615.8112,609.0634
1600209,9,2004,2,10.67,485.7818,444.0527,422.4763,445.5405,421.9909,413.7164,437.686
1600210,1,2004,1,11.33,528.573,472.0996,472.8572,480.0624,495.5811,518.7224,544.956
1600211,2,2005,1,10.25,496.8791,540.2087,572.7704,546.322,483.5224,470.424,522.7761
1600212,10,2004,2,10.58,622.4132,710.5513,677.0955,658.5954,730.3263,686.9126,693.7966
1600213,4,2004,1,11.08,422.5483,374.1684,396.8149,378.3472,394.0984,421.9495,439.7881
1600214,6,2004,2,10.92,573.1909,614.7558,618.9712,650.3933,595.1649,615.3409,593.0364
1600215,3,2005,2,10.17,565.5501,536.7754,585.989,527.4822,591.9468,557.1171,568.0204
1600216,12,2003,1,11.42,485.2565,417.7947,488.1828,456.439,516.1593,488.9452,536.6311
1600217,12,2004,1,10.42,580.3278,612.8226,598.7308,586.3114,647.2152,659.8091,611.4439
1600218,1,2004,2,11.33,500.4403,527.3547,560.7319,592.2514,521.3534,519.0542,562.3141
1600219,2,2005,1,10.25,509.5822,546.2663,521.5915,560.9925,506.837,518.7592,506.1214
1600220,3,2005,2,10.17,412.9484,313.4855,360.4933,345.3822,388.9191,434.5869,429.5895
1600221,11,2003,2,11.5,551.8204,530.6378,581.1262,588.8157,536.0315,502.2598,493.8412
1610101,11,2004,2,10.42,566.9934,517.7337,608.6805,482.9795,595.2441,611.6704,597.8303
1610102,4,2005,2,10,606.0418,583.8407,614.128,625.5506,644.7113,608.3577,611.4667
1610201,11,2004,1,10.42,563.436,486.1926,529.7809,526.0555,559.3798,565.5865,542.7601
1610202,9,2004,1,10.58,478.3687,522.6719,499.6711,519.2836,521.025,513.8276,531.5917
1610203,11,2004,1,10.42,405.2324,431.0239,490.1813,460.8648,458.1729,488.659,420.7374
1610204,12,2004,1,10.33,571.5672,454.1375,462.9012,483.8085,543.0022,510.3269,540.1596
1610205,7,2004,1,10.75,498.0011,467.5174,480.0757,427.5104,496.9468,460.5022,516.5802
1610206,12,2004,1,10.33,641.4042,677.5965,701.3459,654.3759,720.2895,648.9835,626.5929
1610207,9,2004,1,10.58,607.975,631.0686,573.1911,605.3371,671.0738,669.2364,671.3019
1610208,2,2005,2,10.17,553.4142,621.0272,550.0701,565.8563,529.9773,540.5869,521.8468
1610209,2,2002,2,13.17,434.9495,315.0445,387.1025,345.1176,433.1091,383.1771,404.2758
1610210,2,2005,2,10.17,601.5588,571.3643,605.688,579.3374,578.7176,604.9937,591.9079
1610211,11,2004,2,10.42,562.3095,514.4824,515.1198,473.2725,445.1173,455.6459,460.9811
1610212,1,2005,1,10.25,470.4403,434.9528,461.2329,470.446,501.048,458.4977,470.2316
1610213,6,2004,2,10.83,611.8494,572.1057,588.2631,583.1788,661.2185,626.1576,610.2073
1610214,9,2004,1,10.58,560.4888,518.0762,551.2001,505.4321,583.234,596.9499,598.9381
1610215,1,2005,2,10.25,658.3701,636.6027,670.5835,666.364,660.2473,652.393,631.1508
1610216,12,2004,1,10.33,430.4769,439.4714,414.3791,478.5927,445.5177,450.959,419.6711
1610217,6,2004,2,10.83,395.3448,315.7992,342.7549,345.1005,402.4017,388.4962,361.2204
1610218,7,2004,2,10.75,601.3278,655.074,588.2821,654.5514,594.7386,636.632,590.9821
1610219,9,2004,1,10.58,568.9881,520.1624,549.5778,547.2874,508.3062,541.8663,530.7631
1610220,4,2004,1,11,579.956,535.1102,572.2923,508.5435,521.0186,529.2925,546.6727
1610221,3,2005,2,10.08,543.8982,520.577,463.2403,493.3934,570.6453,582.3544,559.2434
1610222,7,2005,1,9.75,506.9218,477.6197,540.8033,476.917,585.7328,588.312,575.0461
1610223,3,2005,1,10.08,594.8953,657.607,663.1937,689.2596,675.3643,684.0167,633.8084
1610224,3,2005,1,10.08,600.808,575.366,633.1002,596.8809,593.7767,588.6168,574.7163
1610301,12,2004,2,10.33,584.6066,563.5308,595.159,547.2958,569.7654,566.2628,587.8176
1610303,10,2004,2,10.5,578.2531,595.6326,613.5469,559.3542,636.4232,620.5366,649.0352
1610304,8,2004,1,10.67,519.7593,574.168,571.8457,610.484,453.1686,489.0036,501.463
1610305,8,2004,1,10.67,546.2239,531.8596,528.8755,539.0838,585.1338,571.2701,584.2238
1610306,11,2005,1,9.42,624.5372,580.9096,544.6273,552.3172,569.6512,562.4409,572.2205
1610307,8,2004,1,10.67,369.5023,327.9474,404.5866,376.7978,375.8148,373.466,382.3236
1610308,6,2005,1,9.83,539.9303,466.9518,466.3962,452.8334,494.8792,465.0068,492.7702
1610309,6,2004,1,10.83,574.6051,569.3593,608.6758,567.4888,619.4637,585.6632,577.2143
1610310,10,2004,2,10.5,566.4577,574.5462,607.8306,592.5368,576.1805,571.2175,579.5397
1610311,9,2005,1,9.58,564.023,567.5805,594.5605,580.7268,616.4835,602.1749,559.7301
1610313,2,2005,2,10.17,645.4675,645.8165,629.2119,631.9076,628.2606,613.5247,626.5663
1610314,7,2005,1,9.75,571.2162,545.9979,564.6142,520.6484,628.2065,644.9029,569.074
1610315,8,2004,2,10.67,579.2906,600.0991,601.3026,614.2231,580.2198,542.3166,583.4219
1610316,5,2005,1,9.92,550.5273,589.8736,602.6094,555.5463,554.5084,527.0072,540.2306
1610317,4,2004,1,11,378.4157,367.1493,358.9162,368.2031,370.5054,352.6675,423.6976
1610318,10,2004,1,10.5,642.7858,666.1257,676.8184,629.4468,680.3505,627.8853,642.8559
1610319,8,2004,2,10.67,520.5347,564.534,555.4016,518.4412,603.858,592.7426,614.8505
1610320,8,2005,1,9.67,618.898,614.4699,624.6736,603.8129,601.6432,608.1353,637.5698
1610321,12,2004,2,10.33,559.0066,550.9202,539.3662,522.7957,688.2581,670.4793,660.5064
1610322,9,2005,2,9.58,564.8216,563.7398,546.119,551.1964,562.4724,544.8073,520.446
1610323,5,2005,1,9.92,555.7215,481.5809,459.8567,499.7794,541.8775,566.0407,510.7596
1610324,9,2004,2,10.58,631.9355,589.4043,611.3711,574.4897,613.1255,616.3098,612.422
1620101,4,2005,1,10,562.5895,514.7791,598.2048,554.4864,575.9785,567.7281,574.8372
1620102,4,2005,1,10,636.2139,668.8037,656.7673,627.786,642.8461,646.6385,633.2639
1620103,6,2005,2,9.83,585.7245,617.9305,576.8498,580.755,528.3096,570.2916,505.9116
1620104,1,2005,2,10.25,677.8073,659.1025,626.04,609.1191,682.9635,653.0439,636.8133
1620105,4,2005,2,10,679.9488,579.7131,618.4923,571.5657,699.7105,669.1721,672.4795
1620106,2,2005,2,10.17,509.1646,452.6548,520.2159,454.0302,559.8959,546.4151,527.443
1620107,2,2005,2,10.17,556.2715,573.016,590.9314,522.8898,559.1784,585.6798,579.8732
1620108,5,2005,1,9.92,497.6782,502.4803,575.4446,535.9322,508.1658,499.0424,502.2637
1620109,11,2005,2,9.42,420.0145,490.151,521.8072,499.1027,505.5616,505.1311,511.9308
1620110,10,2005,2,9.5,574.0256,593.6544,542.881,545.0912,643.7655,624.306,571.3968
1620111,2,2005,1,10.17,538.8355,491.9222,557.3075,545.6561,592.1689,594.0912,619.2352
1620112,8,2004,1,10.67,543.5524,580.9118,606.6314,588.3197,640.0862,675.2616,629.2055
1620113,8,2005,2,9.67,569.8278,586.513,584.7922,594.6258,582.5867,604.4697,637.2528
1620114,9,2005,2,9.58,483.1935,493.3733,520.4394,529.3699,517.4271,489.0263,507.7924
1620115,3,2005,1,10.08,634.5759,638.0061,630.1553,592.7925,559.6102,541.2924,554.0059
1620116,10,2005,2,9.5,634.6845,619.9981,599.8606,626.8284,582.4469,614.2528,538.1862
1620117,11,2005,1,9.42,564.2597,513.1725,559.7144,525.2393,569.5807,543.0301,523.9204
1620118,1,2005,2,10.25,430.6805,412.4303,408.2001,413.3216,399.1642,421.068,399.7663
1620119,11,2005,1,9.42,550.4231,498.1481,467.7426,475.6622,562.632,566.31,571.7091
1620120,1,2005,2,10.25,611.8624,660.6376,666.5851,636.406,668.886,653.079,644.8221
1620121,8,2005,1,9.67,568.7396,590.9368,627.7283,593.0232,600.3553,576.7581,567.4035
1620122,8,2004,2,10.67,493.1193,592.7749,510.9906,524.1445,485.3143,505.4732,502.714
1620123,2,2005,2,10.17,550.867,568.4351,556.7843,558.3591,553.796,560.4894,530.327
1620201,6,2005,1,9.83,558.823,572.9674,557.3013,565.4082,571.1628,533.8046,548.2093
1620203,12,2004,2,10.33,402.5766,472.7307,362.0782,404.4721,381.5211,402.5345,397.6295
1620204,8,2004,2,10.67,422.8828,409.6168,461.4489,511.705,426.5759,418.5429,434.1452
1620205,2,2005,2,10.17,539.5392,507.6273,545.1383,537.7349,525.4489,508.8421,524.4124
1620206,9,2005,1,9.58,559.1759,512.5401,584.681,459.9292,507.3345,504.6146,537.6762
1620207,2,2005,2,10.17,436.9787,417.4026,435.4679,400.8306,427.1122,418.7276,420.7825
1620208,12,2004,1,10.33,658.0691,649.5513,662.3399,625.0137,589.2632,567.0699,603.446
1620209,4,2005,2,10,480.8209,424.0999,470.7674,429.0688,441.575,478.941,462.4743
1620211,8,2005,2,9.67,408.2871,307.3786,340.33,344.5454,469.291,438.3917,461.8547
1620212,3,2005,2,10.08,624.3237,678.6289,651.3959,636.5979,673.6968,681.2397,659.3085
1620213,11,2005,1,9.42,466.7634,479.3552,431.7949,492.4763,496.319,477.7067,493.2555
1620214,11,2004,2,10.42,546.8831,485.6097,520.4336,495.9403,613.3984,592.8439,570.7287
1620215,10,2005,1,9.5,537.6081,516.0483,494.4881,491.6962,502.4716,468.2842,511.6138
1620216,11,2005,2,9.42,426.4415,330.8889,434.4132,384.6814,307.6548,333.763,383.8885
1620217,1,2005,2,10.25,563.5494,600.945,631.9072,626.3544,637.7681,641.3944,619.4179
1620218,7,2005,2,9.75,410.1174,395.5619,444.5501,434.0354,469.6282,462.203,493.51
1620219,2,2005,1,10.17,548.7701,465.4224,514.8609,495.0849,488.0246,519.5541,511.0404
1620220,2,2005,1,10.17,516.4913,388.6451,452.4727,419.5417,480.9104,487.9241,465.6426
1620221,9,2004,2,10.58,429.4965,447.6747,471.4248,389.6754,395.6528,410.7807,449.6541
1620222,3,2005,1,10.08,492.7603,405.9639,475.0464,441.5904,400.3203,423.0337,437.5303
1620223,2,2005,2,10.17,584.5563,489.4037,586.782,580.5577,533.9788,517.9703,488.1692
1620224,12,2004,2,10.33,608.9698,641.008,658.1915,626.1903,611.07,616.8134,599.487
1620225,8,2004,2,10.67,520.3401,456.0105,416.5296,469.7242,468.661,432.7406,499.2959
1630101,4,2004,1,11,690.1985,679.4605,672.3008,628.1396,714.1972,722.9875,711.1926
1630102,2,2005,2,10.17,697.8294,631.6108,658.8651,641.8599,654.3561,654.7972,640.6334
1630103,12,2004,1,10.33,509.6058,560.0602,577.0727,603.6325,541.8981,586.6801,536.3369
1630104,1,2005,1,10.25,577.1256,620.5216,605.5143,618.1444,630.5834,602.4311,598.0062
1630105,6,2004,1,10.83,482.0324,441.3244,527.4091,423.8789,425.5691,431.622,424.3797
1630106,3,2005,1,10.08,540.8994,567.8555,581.6372,542.2416,500.3187,506.498,550.9118
1630107,10,2004,2,10.5,692.9114,635.7643,649.9175,636.2886,687.5005,653.2909,652.5352
1630108,10,2004,1,10.5,646.8231,582.5924,602.8788,593.3119,581.1204,602.7417,601.8964
1630109,10,2004,1,10.5,625.7015,621.3239,656.0327,608.0212,642.6103,645.0643,660.579
1630110,5,2005,2,9.92,476.755,539.6416,499.6087,519.0349,418.7763,452.7499,430.7411
1630111,1,2005,1,10.25,559.5912,523.0921,518.2771,512.3561,531.857,560.779,539.5994
1630112,8,2004,2,10.67,602.697,564.9645,541.9389,559.4421,623.0572,619.9875,638.7737
1630113,7,2005,2,9.75,585.0981,550.471,601.603,556.1685,621.5889,609.9633,658.1369
1630114,2,2005,1,10.17,514.2223,474.7433,524.9333,516.68,530.2549,491.1144,491.7809
1630115,1,2005,2,10.25,656,622.3226,624.5934,616.1699,610.2611,599.9873,571.2244
1630116,1,2005,1,10.25,635.444,638.4122,607.3992,631.4527,651.5299,622.8695,621.3824
1630117,4,2005,2,10,663.688,613.745,637.0156,595.913,633.0917,612.8179,633.0174
1630201,12,2004,2,10.33,609.4901,587.9994,589.6619,575.6556,579.3646,604.494,595.4982
1630202,9,2004,2,10.58,529.1629,448.4047,489.8305,456.5295,523.0221,525.5712,521.1177
1630203,9,2004,1,10.58,590.3494,559.0018,571.3321,566.298,625.1556,618.0529,610.0838
1630204,6,2005,2,9.83,398.0292,391.7358,396.4639,411.4194,435.1672,447.0093,450.4508
1630205,10,2005,2,9.5,497.7324,383.4951,445.5185,412.4944,413.4129,424.8347,485.9854
1630206,6,2004,1,10.83,504.1143,419.6564,521.5643,438.2222,547.2779,533.3029,529.0743
1630207,2,2005,1,10.17,570.2525,574.8044,617.4383,569.4785,506.4123,519.9532,576.6247
1630208,7,2005,2,9.75,523.6882,567.9844,586.6884,548.7296,561.7672,523.1723,515.3877
1630209,9,2004,1,10.58,448.6897,426.7951,434.3813,399.0826,403.4995,430.1385,394.8611
1630210,11,2004,1,10.42,488.5154,444.0602,511.2007,483.3002,440.7585,459.2709,445.2196
1630211,8,2005,1,9.67,501.097,515.7,556.4129,539.5707,540.7755,515.9124,548.4253
1630212,9,2004,1,10.58,532.347,525.5012,578.4661,508.0411,600.2892,572.4172,555.5825
1630213,4,2004,2,11,559.1668,563.8947,498.4772,523.5937,485.0138,489.3354,428.4104
1630214,4,2005,2,10,629.4139,610.7319,581.3524,592.7531,696.4984,649.6948,694.0755
1630215,1,2005,2,10.25,608.0007,613.9683,586.9669,570.0869,672.2219,630.4032,603.0701
1630216,3,2005,1,10.08,653.8649,568.1262,621.8374,570.0095,597.7064,599.4326,590.2337
1630217,10,2004,1,10.5,498.5351,551.4281,554.3567,535.0609,479.1584,521.6856,534.1243
1630218,2,2005,2,10.17,570.871,568.8964,582.2523,571.4034,566.486,545.2757,541.9339
1630220,2,2005,1,10.17,554.9051,577.1124,614.8466,552.465,568.1772,524.2134,545.5894
1630221,9,2004,1,10.58,589.4018,568.5332,580.8232,541.2168,577.2893,544.3143,596.3404
1640101,11,2004,2,10.42,608.1951,616.6666,646.7423,614.8046,564.3403,562.7293,570.8866
1640103,2,2005,2,10.17,576.3688,549.9761,569.76,563.7327,594.4415,597.1615,591.101
1640104,1,2005,1,10.25,629.636,629.9331,633.9228,610.0558,578.8212,583.0341,578.7661
1640105,1,2005,1,10.25,503.6805,408.1188,459.6377,461.6302,388.4254,382.9845,449.5682
1640106,3,2005,2,10.08,655.7749,585.6706,581.5284,535.2626,618.6528,637.8815,615.3386
1640107,8,2005,1,9.67,577.3819,505.4005,521.3772,512.4804,496.9562,514.2003,482.3437
1640108,2,2005,2,10.17,636.7883,694.6998,685.9605,698.9482,642.4781,634.1549,627.5429
1640109,1,2005,1,10.25,631.0261,608.7138,613.481,604.4698,559.1474,598.4239,604.5712
1640110,1,2005,1,10.25,619.2587,630.8731,668.5902,637.7143,627.9852,631.5509,601.4375
1640111,4,2005,2,10,565.2102,657.8888,655.34,633.5612,537.1859,585.5544,529.3352
1640112,3,2005,1,10.08,509.5307,494.1483,540.9485,502.5206,477.2017,514.6544,470.4076
1640113,5,2005,1,9.92,592.0608,523.9561,520.088,510.6192,581.2775,561.1548,552.8192
1640114,6,2005,2,9.83,468.1305,527.321,592.7433,563.7454,484.3639,512.5386,496.2214
1640115,7,2004,2,10.75,571.5319,686.8569,706.6336,649.9454,604.3462,598.4302,596.8027
1640116,1,2005,1,10.25,657.5408,588.4845,635.4066,582.7373,594.1416,585.499,585.0087
1640117,6,2005,2,9.83,511.5701,542.6964,522.6953,488.3263,521.7599,551.0644,554.0287
1640118,4,2005,1,10,520.0169,488.6958,476.3861,534.6164,511.54,515.0177,507.8949
1640119,2,2005,2,10.17,681.8318,545.3123,553.0652,572.5346,608.229,589.3837,576.0425
1640120,11,2004,2,10.42,477.971,486.0435,557.2608,552.413,508.7615,501.6838,514.4643
1640301,11,2004,2,10.42,634.9395,654.0643,667.0962,648.5383,649.2518,672.2876,653.9279
1640302,11,2004,1,10.42,595.0582,572.4625,550.1911,560.8381,650.1114,663.7583,633.3273
1640303,12,2004,2,10.33,534.6965,610.9822,605.029,575.1587,441.8641,502.8924,477.2083
1640304,3,2005,2,10.08,632.1214,652.9608,611.9228,591.5278,593.2364,592.2361,611.2414
1640307,5,2005,1,9.92,551.084,513.4888,537.4193,549.3779,581.3437,551.4654,520.6651
1640308,8,2005,2,9.67,526.9637,525.573,528.9188,522.2418,475.1238,500.812,481.9527
1640310,5,2005,1,9.92,629.9073,598.2509,629.2058,569.2452,535.6614,557.547,558.5836
1640311,11,2004,2,10.42,495.9861,416.9252,483.5601,438.2089,465.9994,465.5742,471.188
1640312,9,2005,1,9.58,630.2332,579.7063,593.1647,581.34,622.6841,617.1457,603.5165
1640313,6,2005,2,9.83,501.8412,464.5391,494.7699,473.3856,531.5307,534.5387,560.232
1640314,10,2004,2,10.5,537.2773,579.5961,594.0174,562.2656,552.4757,570.7968,540.7973
1640315,12,2004,1,10.33,533.0329,575.9783,561.4998,563.961,641.1756,606.7782,613.4645
1640316,12,2004,1,10.33,530.0854,525.0703,511.0297,436.7301,494.9254,502.4496,544.8976
1640318,4,2005,1,10,610.6834,659.4445,676.5464,661.5522,622.5253,604.0795,598.5246
1640319,2,2005,2,10.17,644.8415,593.0793,591.5348,623.9143,598.088,631.1028,583.4257
1640320,3,2005,2,10.08,645.3461,646.6114,605.7502,632.0251,655.7547,627.6389,637.4564
1650101,11,2004,2,10.5,622.816,514.0118,555.8034,576.0897,521.1971,541.7014,505.5512
1650103,2,2005,2,10.25,550.284,586.7456,557.7015,531.8247,564.4903,549.7327,511.2038
1650104,8,2004,2,10.75,486.9578,526.2379,519.7805,518.6241,532.9683,536.8639,503.0313
1650105,11,2004,1,10.5,574.7882,601.3907,637.4176,597.4777,577.2212,569.8798,548.7626
1650106,5,2005,1,10,684.3957,706.7298,680.693,660.2587,632.6356,641.069,667.5856
1650107,7,2004,2,10.83,481.1419,455.2043,458.3783,488.6536,436.3575,471.9329,442.6839
1650108,3,2005,2,10.17,565.6512,578.1758,643.9791,559.3945,518.229,520.4366,498.8964
1650109,5,2004,2,11,469.3917,437.6497,456.4196,460.8599,445.4298,457.4964,480.201
1650110,3,2004,2,11.17,626.002,625.2344,631.6993,612.6471,617.9096,628.7849,630.4341
1650111,12,2004,1,10.42,662.3298,562.1205,635.9961,556.4989,696.3099,677.5421,675.2603
1650112,4,2006,2,9.08,584.1004,580.461,592.0661,560.718,556.4725,556.3043,557.5457
1650113,4,2005,1,10.08,585.0891,468.3703,511.5015,520.4014,598.2351,586.6176,601.0813
1650114,7,2005,1,9.83,548.0915,498.9913,521.8279,524.1898,558.9103,544.0478,569.9917
1650115,8,2005,2,9.75,557.0702,598.0182,576.845,572.263,539.4869,556.62,572.3567
1650118,7,2005,1,9.83,581.3647,655.3098,619.3885,681.9599,652.7389,629.6141,573.3355
1650119,5,2005,2,10,662.7725,613.1764,639.9244,592.0297,628.5672,627.5387,612.561
1650120,1,2005,2,10.33,576.0796,588.905,572.453,556.0252,610.161,580.6182,600.9272
1650121,8,2004,2,10.75,600.2946,596.3659,591.9267,574.5005,619.227,622.9355,630.7627
1650122,10,2004,1,10.58,589.4578,663.2353,589.8945,612.9129,642.5407,624.5506,617.4744
1650123,7,2005,2,9.83,588.4682,444.6088,460.8987,485.1877,510.1001,489.9854,554.8033
1650124,7,2005,1,9.83,631.215,691.6569,678.3767,682.1499,649.203,663.78,636.2529
1650401,11,2004,2,10.5,568.5345,490.849,540.8608,508.239,572.1679,584.8609,566.5477
1650402,11,2004,1,10.5,708.907,698.9735,719.5656,658.2075,565.8187,614.4817,604.3878
1650403,11,2004,1,10.5,680.2511,602.6155,621.0457,603.4888,625.5312,660.5866,657.5474
1650405,12,2004,1,10.42,671.8947,659.0722,640.9618,658.9664,654.4273,626.6801,620.1562
1650406,7,2004,2,10.83,405.0335,421.086,409.2108,442.4814,340.5167,325.7511,347.0739
1650407,10,2004,2,10.58,595.776,611.7156,571.7494,603.4018,490.6643,547.7108,558.008
1650408,2,2005,1,10.25,528.5014,529.5155,615.937,528.087,560.2896,542.1817,574.5311
1650409,10,2004,1,10.58,562.9272,578.1451,554.2429,560.2224,612.1639,588.1578,628.8916
1650410,2,2005,1,10.25,553.4473,476.271,572.0769,475.4383,571.3885,566.7008,555.7157
1650411,3,2005,2,10.17,646.7896,558.476,574.5417,567.8146,603.0249,591.9468,561.7694
1650412,4,2005,1,10.08,493.787,469.269,476.0342,489.5558,470.4807,502.8521,502.2176
1650413,2,2005,2,10.25,613.84,624.9547,616.6948,610.6131,677.2079,639.6212,613.9069
1650414,11,2004,2,10.5,446.3694,401.5077,455.0562,402.5328,423.415,443.6115,453.555
1650415,8,2005,1,9.75,451.7839,371.8375,434.0029,378.1411,452.1998,460.1911,492.8741
1650416,1,2005,2,10.33,539.8245,591.9596,579.9053,589.2494,580.611,589.3391,565.2042
1650418,11,2004,1,10.5,636.7225,608.2757,696.1328,618.8723,620.7849,626.3707,592.419
1650419,10,2004,1,10.58,504.4894,437.6251,458.736,439.1439,415.12,426.9089,472.3748
1650420,2,2005,2,10.25,572.3343,623.407,671.8067,624.141,697.2516,662.1522,661.1723
1650421,1,2005,2,10.33,508.3911,535.3636,585.7392,581.4782,520.4118,499.4661,468.4305
1650422,10,2005,2,9.58,626.3329,622.8923,643.05,591.3964,628.9045,658.3315,610.9434
1650423,7,2005,2,9.83,493.0703,491.1606,526.7748,550.3092,540.5247,557.4153,487.6153
1650424,2,2005,1,10.25,466.4514,459.5362,481.9069,463.2425,432.8693,462.1557,445.3988
1650425,11,2004,2,10.5,654.5721,557.8011,583.9971,617.3363,628.5391,639.1108,597.8276
1650426,7,2004,1,10.83,497.8817,511.339,523.6897,539.6661,560.2716,580.7298,539.6656
1660204,10,2004,2,10.58,640.7524,682.8355,678.6072,678.2722,625.4045,603.0153,637.8301
1660206,6,2005,2,9.92,566.7102,579.1783,549.7582,569.4719,618.9343,590.7844,583.1827
1660209,5,2005,1,10,630.5411,720.6655,677.2862,660.4234,691.4911,704.8008,712.5614
1660210,7,2005,2,9.83,582.0246,636.447,632.3119,659.9505,648.6547,641.4149,619.3506
1660212,3,2005,2,10.17,619.0909,568.2055,593.699,558.4354,697.2548,653.2645,626.4901
1660214,8,2004,2,10.75,531.2126,542.805,594.9856,615.2288,518.5507,527.9542,500.8266
1660215,10,2004,2,10.58,563.5484,566.2326,570.4717,582.7315,511.3407,547.0084,522.7747
1660216,5,2005,1,10,586.5256,609.2022,661.2314,651.4575,575.3591,583.9145,547.2459
1660217,4,2005,2,10.08,555.2968,584.0142,626.9003,599.9071,551.742,548.2864,516.2051
1660219,12,2004,2,10.42,655.6409,633.5898,614.5071,634.2859,601.9459,638.6819,577.5863
1660220,6,2005,1,9.92,596.0677,655.8684,638.5915,612.1412,690.495,657.9139,605.918
1660221,7,2005,2,9.83,480.5284,447.0164,482.739,481.5063,490.4397,436.7989,495.2104
1660222,5,2005,1,10,552.9375,499.2913,571.7723,528.5467,650.7377,625.9811,670.8649
1660223,10,2004,1,10.58,577.5423,624.1574,619.6121,556.1707,582.1327,571.98,594.5579
1660802,10,2004,2,10.58,723.4276,711.6239,690.9088,700.2624,700.1777,669.7047,666.9485
1660804,6,2005,1,9.92,539.9534,594.9683,569.5493,568.1988,542.5834,524.8693,510.9002
1660806,7,2005,1,9.83,561.4751,587.7318,606.3882,578.3694,504.4504,515.6333,507.4917
1660807,3,2005,2,10.17,636.049,559.5696,567.4078,568.8806,634.9458,626.9297,615.9925
1660809,7,2005,1,9.83,538.5535,530.5673,502.8413,490.2034,564.6908,558.0744,579.1233
1660810,5,2005,2,10,595.5305,615.2982,642.851,607.5774,564.8889,565.7889,561.534
1660811,8,2005,1,9.75,594.5141,563.8637,585.864,565.1093,601.2604,565.7942,571.7684
1660812,6,2004,1,10.92,693.4238,597.9491,660.8545,574.0374,591.7109,604.5721,557.1841
1660813,6,2005,1,9.92,614.4691,596.6651,543.1228,560.8034,673.5194,647.5212,638.8941
1660814,7,2005,2,9.83,694.8105,676.2968,626.7794,655.8276,663.3054,662.6063,658.327
